,Player1,Player2,Outcome
6725,Roger Federer,Jack Sock,1
6726,Stan Wawrinka,Pablo Carreno Busta,1
6727,Roger Federer,Stan Wawrinka,1
6728,Kevin Anderson,Dusan Lajovic,1
6729,Jan Lennard Struff,Aljaz Bedene,1
6730,Fabio Fognini,Ryan Harrison,1
6731,Jared Donaldson,Kyle Edmund,1
6732,Andreas Seppi,Radu Albot,1
6733,Andrey Rublev,Florian Mayer,1
6734,Mikhail Kukushkin,Mikhail Youzhny,1
6735,Damir Dzumhur,Hyeon Chung,1
6736,Malek Jaziri,Alexandr Dolgopolov,1
6737,Kei Nishikori,Kevin Anderson,1
6738,Jan Lennard Struff,Gilles Simon,1
6739,Federico Delbonis,Pablo Carreno Busta,1
6740,Donald Young,Lucas Pouille,1
6741,Benoit Paire,Pablo Cuevas,1
6742,Fabio Fognini,Joao Sousa,1
6743,Jeremy Chardy,Marin Cilic,1
6744,Milos Raonic,Viktor Troicki,1
6745,Jared Donaldson,Mischa Zverev,1
6746,Jiri Vesely,Albert Ramos,1
6747,Guido Pella,Grigor Dimitrov,1
6748,Rafael Nadal,Dudi Sela,1
6749,Borna Coric,Dominic Thiem,1
6750,Adrian Mannarino,Paolo Lorenzi,1
6751,Gilles Muller,Andreas Seppi,1
6752,Tomas Berdych,Andrey Rublev,1
6753,Roberto Bautista Agut,Mikhail Kukushkin,1
6754,Roger Federer,Frances Tiafoe,1
6755,Nick Kyrgios,Damir Dzumhur,1
6756,Alexander Zverev,Yen Hsun Lu,1
6757,Malek Jaziri,Feliciano Lopez,1
6758,Stan Wawrinka,Horacio Zeballos,1
6759,Kei Nishikori,Fernando Verdasco,1
6760,Federico Delbonis,Jan Lennard Struff,1
6761,Donald Young,Benoit Paire,1
6762,Fabio Fognini,Jeremy Chardy,1
6763,Jared Donaldson,Milos Raonic,1
6764,Jack Sock,Jiri Vesely,1
6765,Rafael Nadal,Philipp Kohlschreiber,1
6766,Adrian Mannarino,Borna Coric,1
6767,Tomas Berdych,Gilles Muller,1
6768,Roberto Bautista Agut,Sam Querrey,1
6769,Nick Kyrgios,Ivo Karlovic,1
6770,Alexander Zverev,John Isner,1
6771,Stan Wawrinka,Malek Jaziri,1
6772,Kei Nishikori,Federico Delbonis,1
6773,Fabio Fognini,Donald Young,1
6774,Jack Sock,Jared Donaldson,1
6775,Tomas Berdych,Adrian Mannarino,1
6776,Roger Federer,Roberto Bautista Agut,1
6777,Nick Kyrgios,David Goffin,1
6778,Alexander Zverev,Stan Wawrinka,1
6779,Fabio Fognini,Kei Nishikori,1
6780,Rafael Nadal,Jack Sock,1
6781,Roger Federer,Tomas Berdych,1
6782,Nick Kyrgios,Alexander Zverev,1
6783,Rafael Nadal,Fabio Fognini,1
6784,Roger Federer,Nick Kyrgios,1
6785,Roger Federer,Rafael Nadal,1
6786,Robin Haase,Damir Dzumhur,1
6787,Jordan Thompson,Jack Sock,1
6788,Nick Kyrgios,John Isner,1
6789,Nick Kyrgios,Sam Querrey,1
6790,Lucas Pouille,Kyle Edmund,1
6791,Jeremy Chardy,Kyle Edmund,1
6792,Steve Darcis,Paolo Lorenzi,1
6793,David Goffin,Andreas Seppi,1
6794,David Goffin,Paolo Lorenzi,1
6795,Novak Djokovic,Albert Ramos,1
6796,Viktor Troicki,Pablo Carreno Busta,1
6797,Fernando Verdasco,Kevin Anderson,1
6798,Hyeon Chung,Victor Estrella,1
6799,John Isner,Leonardo Mayer,1
6800,Sam Querrey,Horacio Zeballos,1
6801,Fernando Verdasco,Nicolas Kicker,1
6802,Feliciano Lopez,Hyeon Chung,1
6803,Steve Johnson,Fernando Verdasco,1
6804,Jack Sock,Feliciano Lopez,1
6805,Steve Johnson,Jack Sock,1
6806,Paolo Lorenzi,Guillermo Garcia Lopez,1
6807,Jan Lennard Struff,Taro Daniel,1
6808,Jeremy Chardy,Malek Jaziri,1
6809,Albert Ramos,Laslo Djere,1
6810,Jiri Vesely,Mischa Zverev,1
6811,Philipp Kohlschreiber,Jeremy Chardy,1
6812,Benoit Paire,Radu Albot,1
6813,Borna Coric,Albert Ramos,1
6814,Jiri Vesely,Paolo Lorenzi,1
6815,Philipp Kohlschreiber,Jan Lennard Struff,1
6816,Borna Coric,Jiri Vesely,1
6817,Philipp Kohlschreiber,Benoit Paire,1
6818,Borna Coric,Philipp Kohlschreiber,1
6819,Gilles Simon,Malek Jaziri,1
6820,Pablo Carreno Busta,Fabio Fognini,1
6821,David Goffin,Steve Darcis,1
6822,Robin Haase,Damir Dzumhur,1
6823,Feliciano Lopez,Daniil Medvedev,1
6824,Alexander Zverev,Andreas Seppi,1
6825,Roberto Bautista Agut,Nikoloz Basilashvili,1
6826,Adrian Mannarino,Guillermo Garcia Lopez,1
6827,Lucas Pouille,Ryan Harrison,1
6828,Pablo Cuevas,Viktor Troicki,1
6829,Joao Sousa,Florian Mayer,1
6830,Jiri Vesely,Mischa Zverev,1
6831,Jeremy Chardy,Borna Coric,1
6832,Novak Djokovic,Gilles Simon,1
6833,Pablo Carreno Busta,Karen Khachanov,1
6834,Dominic Thiem,Robin Haase,1
6835,Rafael Nadal,Kyle Edmund,1
6836,Alexander Zverev,Feliciano Lopez,1
6837,Jan Lennard Struff,Grigor Dimitrov,1
6838,Lucas Pouille,Paolo Lorenzi,1
6839,Pablo Cuevas,Joao Sousa,1
6840,Stan Wawrinka,Jiri Vesely,1
6841,Marin Cilic,Jeremy Chardy,1
6842,Andy Murray,Gilles Muller,1
6843,Novak Djokovic,Pablo Carreno Busta,1
6844,David Goffin,Dominic Thiem,1
6845,Rafael Nadal,Alexander Zverev,1
6846,Lucas Pouille,Adrian Mannarino,1
6847,Pablo Cuevas,Stan Wawrinka,1
6848,Marin Cilic,Tomas Berdych,1
6849,Albert Ramos,Andy Murray,1
6850,David Goffin,Novak Djokovic,1
6851,Lucas Pouille,Pablo Cuevas,1
6852,Albert Ramos,Marin Cilic,1
6853,Rafael Nadal,David Goffin,1
6854,Albert Ramos,Lucas Pouille,1
6855,Rafael Nadal,Albert Ramos,1
6856,Nikoloz Basilashvili,Taro Daniel,1
6857,Hyeon Chung,Denis Istomin,1
6858,Kyle Edmund,Jeremy Chardy,1
6859,Jan Lennard Struff,Pierre Hugues Herbert,1
6860,Horacio Zeballos,Joao Sousa,1
6861,Karen Khachanov,Pablo Cuevas,1
6862,David Goffin,Nikoloz Basilashvili,1
6863,Kevin Anderson,David Ferrer,1
6864,Hyeon Chung,Philipp Kohlschreiber,1
6865,Pablo Carreno Busta,Andreas Seppi,1
6866,Yuichi Sugita,Richard Gasquet,1
6867,Dominic Thiem,Kyle Edmund,1
6868,Roberto Bautista Agut,Jan Lennard Struff,1
6869,Horacio Zeballos,Benoit Paire,1
6870,Karen Khachanov,David Goffin,1
6871,Rafael Nadal,Kevin Anderson,1
6872,Hyeon Chung,Alexander Zverev,1
6873,Yuichi Sugita,Pablo Carreno Busta,1
6874,Albert Ramos,Roberto Bautista Agut,1
6875,Andy Murray,Feliciano Lopez,1
6876,Horacio Zeballos,Karen Khachanov,1
6877,Rafael Nadal,Hyeon Chung,1
6878,Dominic Thiem,Yuichi Sugita,1
6879,Andy Murray,Albert Ramos,1
6880,Rafael Nadal,Horacio Zeballos,1
6881,Dominic Thiem,Andy Murray,1
6882,Rafael Nadal,Dominic Thiem,1
6883,Damir Dzumhur,Steve Darcis,1
6884,Aljaz Bedene,Marius Copil,1
6885,Marton Fucsovics,Mikhail Youzhny,1
6886,Laslo Djere,Daniil Medvedev,1
6887,Viktor Troicki,Evgeny Donskoy,1
6888,Paolo Lorenzi,Mikhail Kukushkin,1
6889,Jiri Vesely,Borna Coric,1
6890,Ivo Karlovic,Damir Dzumhur,1
6891,Aljaz Bedene,Robin Haase,1
6892,Fernando Verdasco,Marton Fucsovics,1
6893,Laslo Djere,Viktor Troicki,1
6894,Lucas Pouille,Jiri Vesely,1
6895,Aljaz Bedene,Ivo Karlovic,1
6896,Laslo Djere,Fernando Verdasco,1
6897,Aljaz Bedene,Laslo Djere,1
6898,Lucas Pouille,Paolo Lorenzi,1
6899,Lucas Pouille,Aljaz Bedene,1
6900,Ryan Harrison,Guillermo Garcia Lopez,1
6901,Kevin Anderson,Richard Gasquet,1
6902,Gilles Muller,Taro Daniel,1
6903,David Ferrer,Ryan Harrison,1
6904,Gilles Muller,Kevin Anderson,1
6905,Pablo Carreno Busta,David Ferrer,1
6906,Pablo Carreno Busta,Gilles Muller,1
6907,Damir Dzumhur,Stefanos Tsitsipas,1
6908,Steve Darcis,Dudi Sela,1
6909,Dusan Lajovic,Borna Coric,1
6910,Karen Khachanov,Nikoloz Basilashvili,1
6911,Aljaz Bedene,Marton Fucsovics,1
6912,Marin Cilic,Damir Dzumhur,1
6913,Steve Darcis,Jiri Vesely,1
6914,Dusan Lajovic,Mikhail Youzhny,1
6915,Viktor Troicki,Karen Khachanov,1
6916,Laslo Djere,Paolo Lorenzi,1
6917,Milos Raonic,Aljaz Bedene,1
6918,Marin Cilic,Steve Darcis,1
6919,Viktor Troicki,Laslo Djere,1
6920,Milos Raonic,Viktor Troicki,1
6921,Marin Cilic,Milos Raonic,1
6922,Horacio Zeballos,Andreas Seppi,1
6923,Guido Pella,Cedrik Marcel Stebe,1
6924,Hyeon Chung,Maximilian Marterer,1
6925,Roberto Bautista Agut,Marius Copil,1
6926,Alexander Zverev,Jeremy Chardy,1
6927,Horacio Zeballos,Philipp Kohlschreiber,1
6928,Guido Pella,Fabio Fognini,1
6929,Hyeon Chung,Gael Monfils,1
6930,Alexander Zverev,Jan Lennard Struff,1
6931,Guido Pella,Horacio Zeballos,1
6932,Alexander Zverev,Roberto Bautista Agut,1
6933,Guido Pella,Hyeon Chung,1
6934,Alexander Zverev,Guido Pella,1
6935,Gilles Simon,Gael Monfils,1
6936,David Ferrer,Mikhail Kukushkin,1
6937,Fabio Fognini,Joao Sousa,1
6938,David Goffin,Karen Khachanov,1
6939,Alexander Zverev,Fernando Verdasco,1
6940,Tomas Berdych,Denis Istomin,1
6941,Benoit Paire,Pablo Carreno Busta,1
6942,Jared Donaldson,Adrian Mannarino,1
6943,Ivo Karlovic,Roberto Bautista Agut,1
6944,Grigor Dimitrov,Philipp Kohlschreiber,1
6945,Pierre Hugues Herbert,Lucas Pouille,1
6946,Borna Coric,Mischa Zverev,1
6947,Marius Copil,Guillermo Garcia Lopez,1
6948,Feliciano Lopez,Gilles Simon,1
6949,Rafael Nadal,Fabio Fognini,1
6950,Nick Kyrgios,Ryan Harrison,1
6951,David Goffin,Florian Mayer,1
6952,Milos Raonic,Gilles Muller,1
6953,Alexander Zverev,Marin Cilic,1
6954,Tomas Berdych,Robin Haase,1
6955,Benoit Paire,Stan Wawrinka,1
6956,Dominic Thiem,Jared Donaldson,1
6957,Grigor Dimitrov,Ivo Karlovic,1
6958,Borna Coric,Pierre Hugues Herbert,1
6959,Andy Murray,Marius Copil,1
6960,Novak Djokovic,Feliciano Lopez,1
6961,Kei Nishikori,David Ferrer,1
6962,Rafael Nadal,Nick Kyrgios,1
6963,David Goffin,Milos Raonic,1
6964,Alexander Zverev,Tomas Berdych,1
6965,Pablo Cuevas,Benoit Paire,1
6966,Dominic Thiem,Grigor Dimitrov,1
6967,Borna Coric,Andy Murray,1
6968,Novak Djokovic,Kei Nishikori,1
6969,Rafael Nadal,David Goffin,1
6970,Pablo Cuevas,Alexander Zverev,1
6971,Dominic Thiem,Borna Coric,1
6972,Rafael Nadal,Novak Djokovic,1
6973,Dominic Thiem,Pablo Cuevas,1
6974,Rafael Nadal,Dominic Thiem,1
6975,Roberto Bautista Agut,Alexandr Dolgopolov,1
6976,Pablo Carreno Busta,Gilles Simon,1
6977,Kyle Edmund,Joao Sousa,1
6978,David Ferrer,Feliciano Lopez,1
6979,Sam Querrey,Lucas Pouille,1
6980,Pablo Cuevas,Adrian Mannarino,1
6981,Ryan Harrison,Jared Donaldson,1
6982,Fernando Verdasco,Donald Young,1
6983,John Isner,Albert Ramos,1
6984,Tomas Berdych,Mischa Zverev,1
6985,Alexander Zverev,Kevin Anderson,1
6986,Novak Djokovic,Aljaz Bedene,1
6987,Roberto Bautista Agut,Pablo Carreno Busta,1
6988,Kei Nishikori,David Ferrer,1
6989,Jack Sock,Jiri Vesely,1
6990,Sam Querrey,Jan Lennard Struff,1
6991,Dominic Thiem,Pablo Cuevas,1
6992,Marin Cilic,Ryan Harrison,1
6993,David Goffin,Fernando Verdasco,1
6994,John Isner,Florian Mayer,1
6995,Stan Wawrinka,Benoit Paire,1
6996,Alexander Zverev,Viktor Troicki,1
6997,Fabio Fognini,Andy Murray,1
6998,Novak Djokovic,Roberto Bautista Agut,1
6999,Rafael Nadal,Jack Sock,1
7000,Dominic Thiem,Sam Querrey,1
7001,Marin Cilic,David Goffin,1
7002,John Isner,Stan Wawrinka,1
7003,Milos Raonic,Tomas Berdych,1
7004,Alexander Zverev,Fabio Fognini,1
7005,Dominic Thiem,Rafael Nadal,1
7006,John Isner,Marin Cilic,1
7007,Alexander Zverev,Milos Raonic,1
7008,Novak Djokovic,Dominic Thiem,1
7009,Alexander Zverev,John Isner,1
7010,Alexander Zverev,Novak Djokovic,1
7011,Jared Donaldson,Victor Estrella,1
7012,Kevin Anderson,Paolo Lorenzi,1
7013,Mischa Zverev,Robin Haase,1
7014,Horacio Zeballos,Dusan Lajovic,1
7015,Cedrik Marcel Stebe,Jan Lennard Struff,1
7016,Kei Nishikori,Mikhail Kukushkin,1
7017,Kevin Anderson,Jared Donaldson,1
7018,Mischa Zverev,John Isner,1
7019,Steve Johnson,Horacio Zeballos,1
7020,Kei Nishikori,Kevin Anderson,1
7021,Mischa Zverev,Steve Johnson,1
7022,Stan Wawrinka,Sam Querrey,1
7023,Mischa Zverev,Kei Nishikori,1
7024,Stan Wawrinka,Mischa Zverev,1
7025,Jordan Thompson,Benoit Paire,1
7026,Andreas Seppi,Damir Dzumhur,1
7027,Nikoloz Basilashvili,Borna Coric,1
7028,Gilles Simon,Daniil Medvedev,1
7029,Hyeon Chung,Donald Young,1
7030,Karen Khachanov,Jordan Thompson,1
7031,Nicolas Kicker,Nick Kyrgios,1
7032,Nikoloz Basilashvili,Andreas Seppi,1
7033,Gilles Simon,Kyle Edmund,1
7034,Tomas Berdych,Hyeon Chung,1
7035,Milos Raonic,Denis Istomin,1
7036,Nikoloz Basilashvili,Nicolas Kicker,1
7037,Tomas Berdych,Gilles Simon,1
7038,Tomas Berdych,Milos Raonic,1
7039,John Isner,Jordan Thompson,1
7040,Tomas Berdych,Jan Lennard Struff,1
7041,Fernando Verdasco,Alexander Zverev,1
7042,Pierre Hugues Herbert,Jared Donaldson,1
7043,Nicolas Kicker,Damir Dzumhur,1
7044,Hyeon Chung,Sam Querrey,1
7045,Jeremy Chardy,Radu Albot,1
7046,Fabio Fognini,Frances Tiafoe,1
7047,Kevin Anderson,Malek Jaziri,1
7048,Nick Kyrgios,Philipp Kohlschreiber,1
7049,David Ferrer,Donald Young,1
7050,Milos Raonic,Steve Darcis,1
7051,Guillermo Garcia Lopez,Gilles Muller,1
7052,Pablo Carreno Busta,Florian Mayer,1
7053,Jiri Vesely,Jack Sock,1
7054,Aljaz Bedene,Ryan Harrison,1
7055,Mikhail Kukushkin,Tennys Sandgren,1
7056,Nikoloz Basilashvili,Gilles Simon,1
7057,Viktor Troicki,Evgeny Donskoy,1
7058,Rafael Nadal,Benoit Paire,1
7059,Steve Johnson,Yuichi Sugita,1
7060,Ivo Karlovic,Stefanos Tsitsipas,1
7061,Horacio Zeballos,Adrian Mannarino,1
7062,Lucas Pouille,Julien Benneteau,1
7063,Albert Ramos,Marius Copil,1
7064,John Isner,Paolo Lorenzi,1
7065,Karen Khachanov,Tomas Berdych,1
7066,Fernando Verdasco,Pierre Hugues Herbert,1
7067,Pablo Cuevas,Nicolas Kicker,1
7068,Hyeon Chung,Denis Istomin,1
7069,Kei Nishikori,Jeremy Chardy,1
7070,Stan Wawrinka,Alexandr Dolgopolov,1
7071,Fabio Fognini,Andreas Seppi,1
7072,Richard Gasquet,Victor Estrella,1
7073,Kevin Anderson,Nick Kyrgios,1
7074,Feliciano Lopez,David Ferrer,1
7075,Pablo Carreno Busta,Taro Daniel,1
7076,Jiri Vesely,Aljaz Bedene,1
7077,Roberto Bautista Agut,Mikhail Kukushkin,1
7078,Nikoloz Basilashvili,Viktor Troicki,1
7079,Rafael Nadal,Robin Haase,1
7080,Steve Johnson,Borna Coric,1
7081,Horacio Zeballos,Ivo Karlovic,1
7082,Novak Djokovic,Joao Sousa,1
7083,Karen Khachanov,John Isner,1
7084,Fernando Verdasco,Pablo Cuevas,1
7085,Kei Nishikori,Hyeon Chung,1
7086,Stan Wawrinka,Fabio Fognini,1
7087,Gael Monfils,Richard Gasquet,1
7088,Kevin Anderson,Kyle Edmund,1
7089,Marin Cilic,Feliciano Lopez,1
7090,Milos Raonic,Guillermo Garcia Lopez,1
7091,Pablo Carreno Busta,Grigor Dimitrov,1
7092,Roberto Bautista Agut,Jiri Vesely,1
7093,Rafael Nadal,Nikoloz Basilashvili,1
7094,Dominic Thiem,Steve Johnson,1
7095,Horacio Zeballos,David Goffin,1
7096,Albert Ramos,Lucas Pouille,1
7097,Andy Murray,Karen Khachanov,1
7098,Kei Nishikori,Fernando Verdasco,1
7099,Stan Wawrinka,Gael Monfils,1
7100,Marin Cilic,Kevin Anderson,1
7101,Pablo Carreno Busta,Milos Raonic,1
7102,Rafael Nadal,Roberto Bautista Agut,1
7103,Dominic Thiem,Horacio Zeballos,1
7104,Novak Djokovic,Albert Ramos,1
7105,Andy Murray,Kei Nishikori,1
7106,Stan Wawrinka,Marin Cilic,1
7107,Rafael Nadal,Pablo Carreno Busta,1
7108,Dominic Thiem,Novak Djokovic,1
7109,Stan Wawrinka,Andy Murray,1
7110,Rafael Nadal,Dominic Thiem,1
7111,Rafael Nadal,Stan Wawrinka,1
7112,Adrian Mannarino,Jordan Thompson,1
7113,Julien Benneteau,Evgeny Donskoy,1
7114,Aljaz Bedene,Denis Istomin,1
7115,Daniil Medvedev,Robin Haase,1
7116,Alexandr Dolgopolov,Steve Darcis,1
7117,Alexander Zverev,Adrian Mannarino,1
7118,Gilles Muller,Andreas Seppi,1
7119,Alexander Zverev,Julien Benneteau,1
7120,Gilles Muller,Aljaz Bedene,1
7121,Ivo Karlovic,Daniil Medvedev,1
7122,Gilles Muller,Alexander Zverev,1
7123,Ivo Karlovic,Marin Cilic,1
7124,Gilles Muller,Ivo Karlovic,1
7125,Peter Gojowczyk,Nikoloz Basilashvili,1
7126,Benoit Paire,Viktor Troicki,1
7127,Jan Lennard Struff,Lukas Lacko,1
7128,Steve Johnson,Maximilian Marterer,1
7129,Feliciano Lopez,Gilles Simon,1
7130,Jeremy Chardy,Florian Mayer,1
7131,Mischa Zverev,Malek Jaziri,1
7132,Benoit Paire,Peter Gojowczyk,1
7133,Lucas Pouille,Jan Lennard Struff,1
7134,Philipp Kohlschreiber,Steve Johnson,1
7135,Feliciano Lopez,Jeremy Chardy,1
7136,Lucas Pouille,Philipp Kohlschreiber,1
7137,Feliciano Lopez,Tomas Berdych,1
7138,Lucas Pouille,Benoit Paire,1
7139,Feliciano Lopez,Mischa Zverev,1
7140,Lucas Pouille,Feliciano Lopez,1
7141,Dominic Thiem,Maximilian Marterer,1
7142,Robin Haase,David Ferrer,1
7143,Richard Gasquet,Gael Monfils,1
7144,Alexander Zverev,Paolo Lorenzi,1
7145,Philipp Kohlschreiber,Joao Sousa,1
7146,Andrey Rublev,Albert Ramos,1
7147,Mikhail Youzhny,Ivo Karlovic,1
7148,Karen Khachanov,Gilles Simon,1
7149,Kei Nishikori,Fernando Verdasco,1
7150,Lucas Pouille,Jan Lennard Struff,1
7151,Florian Mayer,Benoit Paire,1
7152,Mischa Zverev,Lukas Lacko,1
7153,Roger Federer,Yuichi Sugita,1
7154,Robin Haase,Dominic Thiem,1
7155,Alexander Zverev,Philipp Kohlschreiber,1
7156,Andrey Rublev,Mikhail Youzhny,1
7157,Karen Khachanov,Kei Nishikori,1
7158,Florian Mayer,Lucas Pouille,1
7159,Roger Federer,Mischa Zverev,1
7160,Richard Gasquet,Robin Haase,1
7161,Alexander Zverev,Roberto Bautista Agut,1
7162,Karen Khachanov,Andrey Rublev,1
7163,Roger Federer,Florian Mayer,1
7164,Alexander Zverev,Richard Gasquet,1
7165,Roger Federer,Karen Khachanov,1
7166,Roger Federer,Alexander Zverev,1
7167,Feliciano Lopez,Stan Wawrinka,1
7168,Denis Shapovalov,Kyle Edmund,1
7169,Tomas Berdych,Steve Darcis,1
7170,Grigor Dimitrov,Ryan Harrison,1
7171,Donald Young,Nick Kyrgios,1
7172,Marin Cilic,John Isner,1
7173,Gilles Muller,Nikoloz Basilashvili,1
7174,Jordan Thompson,Andy Murray,1
7175,Feliciano Lopez,Jeremy Chardy,1
7176,Tomas Berdych,Denis Shapovalov,1
7177,Grigor Dimitrov,Julien Benneteau,1
7178,Donald Young,Viktor Troicki,1
7179,Sam Querrey,Jordan Thompson,1
7180,Feliciano Lopez,Tomas Berdych,1
7181,Grigor Dimitrov,Daniil Medvedev,1
7182,Marin Cilic,Donald Young,1
7183,Gilles Muller,Sam Querrey,1
7184,Feliciano Lopez,Grigor Dimitrov,1
7185,Marin Cilic,Gilles Muller,1
7186,Feliciano Lopez,Marin Cilic,1
7187,Radu Albot,Joao Sousa,1
7188,Steve Darcis,Denis Istomin,1
7189,Adrian Mannarino,Borna Coric,1
7190,Yuichi Sugita,Matthew Ebden,1
7191,Radu Albot,Paolo Lorenzi,1
7192,Fernando Verdasco,Steve Darcis,1
7193,Yuichi Sugita,David Ferrer,1
7194,Andreas Seppi,Radu Albot,1
7195,Adrian Mannarino,Fernando Verdasco,1
7196,Adrian Mannarino,Andreas Seppi,1
7197,Yuichi Sugita,Adrian Mannarino,1
7198,Mischa Zverev,Ryan Harrison,1
7199,Dusan Lajovic,Jeremy Chardy,1
7200,Richard Gasquet,Frances Tiafoe,1
7201,Daniil Medvedev,Sam Querrey,1
7202,Donald Young,Kyle Edmund,1
7203,John Isner,Dusan Lajovic,1
7204,Richard Gasquet,Kevin Anderson,1
7205,Daniil Medvedev,Robin Haase,1
7206,Steve Johnson,Thomas Fabbiano,1
7207,Donald Young,Jared Donaldson,1
7208,Richard Gasquet,John Isner,1
7209,Daniil Medvedev,Steve Johnson,1
7210,Novak Djokovic,Donald Young,1
7211,Gael Monfils,Richard Gasquet,1
7212,Novak Djokovic,Daniil Medvedev,1
7213,Novak Djokovic,Gael Monfils,1
7214,Pierre Hugues Herbert,Nick Kyrgios,1
7215,Lucas Pouille,Malek Jaziri,1
7216,Sam Querrey,Thomas Fabbiano,1
7217,Kevin Anderson,Fernando Verdasco,1
7218,Daniil Medvedev,Stan Wawrinka,1
7219,Donald Young,Denis Istomin,1
7220,Aljaz Bedene,Ivo Karlovic,1
7221,Gilles Muller,Marton Fucsovics,1
7222,Peter Gojowczyk,Marius Copil,1
7223,Steve Johnson,Nicolas Kicker,1
7224,Florian Mayer,Viktor Troicki,1
7225,Marin Cilic,Philipp Kohlschreiber,1
7226,Milos Raonic,Jan Lennard Struff,1
7227,Albert Ramos,Jordan Thompson,1
7228,Frances Tiafoe,Robin Haase,1
7229,Alexander Zverev,Evgeny Donskoy,1
7230,Mikhail Kukushkin,Taro Daniel,1
7231,Dusan Lajovic,Stefanos Tsitsipas,1
7232,Roger Federer,Alexandr Dolgopolov,1
7233,Paolo Lorenzi,Horacio Zeballos,1
7234,David Ferrer,Richard Gasquet,1
7235,Ryan Harrison,Borna Coric,1
7236,Tomas Berdych,Jeremy Chardy,1
7237,Adrian Mannarino,Feliciano Lopez,1
7238,Fabio Fognini,Jiri Vesely,1
7239,Benoit Paire,Pierre Hugues Herbert,1
7240,Sam Querrey,Nikoloz Basilashvili,1
7241,Kevin Anderson,Andreas Seppi,1
7242,Rafael Nadal,Donald Young,1
7243,Aljaz Bedene,Damir Dzumhur,1
7244,Roberto Bautista Agut,Peter Gojowczyk,1
7245,Steve Johnson,Radu Albot,1
7246,Marin Cilic,Florian Mayer,1
7247,Milos Raonic,Mikhail Youzhny,1
7248,Albert Ramos,Andrey Rublev,1
7249,Alexander Zverev,Frances Tiafoe,1
7250,Dudi Sela,John Isner,1
7251,Mischa Zverev,Mikhail Kukushkin,1
7252,Roger Federer,Dusan Lajovic,1
7253,Dominic Thiem,Gilles Simon,1
7254,Jared Donaldson,Paolo Lorenzi,1
7255,David Ferrer,Steve Darcis,1
7256,Tomas Berdych,Ryan Harrison,1
7257,Gael Monfils,Kyle Edmund,1
7258,Adrian Mannarino,Yuichi Sugita,1
7259,Andy Murray,Fabio Fognini,1
7260,Rafael Nadal,Karen Khachanov,1
7261,Gilles Muller,Aljaz Bedene,1
7262,Roberto Bautista Agut,Kei Nishikori,1
7263,Marin Cilic,Steve Johnson,1
7264,Milos Raonic,Albert Ramos,1
7265,Grigor Dimitrov,Dudi Sela,1
7266,Roger Federer,Mischa Zverev,1
7267,Dominic Thiem,Jared Donaldson,1
7268,Tomas Berdych,David Ferrer,1
7269,Adrian Mannarino,Gael Monfils,1
7270,Andy Murray,Benoit Paire,1
7271,Sam Querrey,Kevin Anderson,1
7272,Gilles Muller,Rafael Nadal,1
7273,Marin Cilic,Roberto Bautista Agut,1
7274,Milos Raonic,Alexander Zverev,1
7275,Roger Federer,Grigor Dimitrov,1
7276,Tomas Berdych,Dominic Thiem,1
7277,Novak Djokovic,Adrian Mannarino,1
7278,Sam Querrey,Andy Murray,1
7279,Marin Cilic,Gilles Muller,1
7280,Roger Federer,Milos Raonic,1
7281,Tomas Berdych,Novak Djokovic,1
7282,Marin Cilic,Sam Querrey,1
7283,Roger Federer,Tomas Berdych,1
7284,Roger Federer,Marin Cilic,1
7285,David Ferrer,Federico Delbonis,1
7286,Horacio Zeballos,Nikoloz Basilashvili,1
7287,Alexandr Dolgopolov,Leonardo Mayer,1
7288,Alexandr Dolgopolov,Horacio Zeballos,1
7289,Fernando Verdasco,Albert Ramos,1
7290,Alexandr Dolgopolov,Karen Khachanov,1
7291,David Ferrer,Fernando Verdasco,1
7292,David Ferrer,Alexandr Dolgopolov,1
7293,Matthew Ebden,Lukas Lacko,1
7294,Peter Gojowczyk,Ivo Karlovic,1
7295,Matthew Ebden,Peter Gojowczyk,1
7296,John Isner,Matthew Ebden,1
7297,Aljaz Bedene,Joao Sousa,1
7298,Nicolas Kicker,Mikhail Youzhny,1
7299,Paolo Lorenzi,Aljaz Bedene,1
7300,Jiri Vesely,Radu Albot,1
7301,Fabio Fognini,Nicolas Kicker,1
7302,Paolo Lorenzi,Jiri Vesely,1
7303,Andrey Rublev,Fabio Fognini,1
7304,Andrey Rublev,Paolo Lorenzi,1
7305,Lukas Lacko,Thomas Fabbiano,1
7306,Peter Gojowczyk,Guido Pella,1
7307,Lukas Lacko,Donald Young,1
7308,Kyle Edmund,Peter Gojowczyk,1
7309,Jack Sock,Dudi Sela,1
7310,John Isner,Lukas Lacko,1
7311,Kyle Edmund,Jack Sock,1
7312,John Isner,Gilles Muller,1
7313,Ryan Harrison,Kyle Edmund,1
7314,John Isner,Ryan Harrison,1
7315,Radu Albot,Mikhail Youzhny,1
7316,David Goffin,Radu Albot,1
7317,Roberto Bautista Agut,Denis Istomin,1
7318,Robin Haase,David Goffin,1
7319,Fabio Fognini,Roberto Bautista Agut,1
7320,Cedrik Marcel Stebe,Damir Dzumhur,1
7321,Gilles Simon,Maximilian Marterer,1
7322,Philipp Kohlschreiber,Andrey Rublev,1
7323,David Ferrer,Nikoloz Basilashvili,1
7324,Jiri Vesely,Fernando Verdasco,1
7325,Jan Lennard Struff,Evgeny Donskoy,1
7326,Leonardo Mayer,Albert Ramos,1
